1.224517330434173323e-01
3.001174405993272971e-03
1.883842141833156269e-03
1.504987018803755376e-03
1.517817846227747678e-03
1.051871204981580333e-03
1.346913227074158668e-03
1.099221504506810295e-03
9.784790057650145315e-04
1.151205526063373832e-03
8.504746500208663863e-04
9.218578599393367464e-04
7.420839551681031841e-04
1.096103081363253339e-03
9.244116812866801569e-04
6.019551522331312039e-04
9.923164837528019536e-04
8.235469394518683817e-04
8.491954503309291939e-04
6.150849438078390737e-04
1.012583291570384432e-03
7.866207790599825684e-04
1.014003892002316711e-03
8.371598650410305318e-04
6.123893883583756987e-04
1.020152235384254487e-03
7.120997399518577079e-04
8.009679987541555276e-04
8.744532126487077495e-04
6.940654123415393884e-04
