1.037304527436693456e-02
4.010574053972959171e-03
2.845692411065101589e-03
1.990364408896615027e-03
1.807634179325153488e-03
1.374866572829584310e-03
1.206788888666778707e-03
1.061733374372124698e-03
9.741266052393863497e-04
1.033640439854934760e-03
9.437496977625414512e-04
9.052133824055393985e-04
8.321105617020899516e-04
8.643779789175217452e-04
8.098753865730638638e-04
8.214247768046334906e-04
7.763624949924027028e-04
7.201770386503388022e-04
7.857350376434624282e-04
7.914633367909118446e-04
6.221963964829532300e-04
6.346076459158211860e-04
6.300715742205889982e-04
6.238840571798694602e-04
6.861802287554989114e-04
6.075483142437103357e-04
6.029802173725329817e-04
6.016037859565889073e-04
6.542784316116012763e-04
6.315307521920962000e-04
