9.965726692229509576e-02
2.594055728986859218e-03
9.668911873207737973e-04
7.027936730689058990e-04
6.096562657815714258e-04
5.707093549426645344e-04
6.077865530581523599e-04
5.358714997419156481e-04
5.083711033027308191e-04
4.148566094227135333e-04
5.394132855387094106e-04
4.280212059772263238e-04
5.566501347736144741e-04
4.552901031759877862e-04
4.784435427184992643e-04
4.054782683184991157e-04
4.133764185826294081e-04
3.205631471549471364e-04
3.546855607904338755e-04
4.171869658360568027e-04
3.345054180924004594e-04
3.092235735190722030e-04
2.991675849383076198e-04
4.306812158756656832e-04
3.513056911954966699e-04
2.934786390687804908e-04
2.875868703510301729e-04
2.349266434127154338e-04
2.125173795260101048e-04
2.930831389191249818e-04
